timestamp,zone_id,demand_mw,demand_forecast_mw,price_per_mwh,temp_c,humidity,wind_speed,precipitation
2025-01-30 14:00:00+00,NYISO,20373,19721,110.82266666666668,-0.1,40,5.1,0
2025-01-30 15:00:00+00,NYISO,19697,19152,93.018,0.9,35,6.4,0
2025-01-30 16:00:00+00,NYISO,19065,18580,86.70733333333334,1.9,33,5.7,0
2025-01-30 17:00:00+00,NYISO,18757,18255,75.80866666666667,2.7,34,6.8,0
2025-01-30 18:00:00+00,NYISO,18614,17985,71.70666666666666,3.3,36,4.5,0
2025-01-30 19:00:00+00,NYISO,18524,17903,76.42599999999999,4.1,37,7.4,0
2025-01-30 20:00:00+00,NYISO,18651,18064,76.38733333333333,4.8,39,8.8,0
2025-01-30 21:00:00+00,NYISO,19542,18680,109.5,4.6,43,6.3,0
2025-01-30 22:00:00+00,NYISO,20502,19633,121.40466666666666,2.8,59,4.1,0
2025-01-30 23:00:00+00,NYISO,21546,20504,127.72333333333333,2.1,60,6.6,0
2025-01-31 00:00:00+00,NYISO,21640,20642,113.304,1.6,61,8.3,0
2025-01-31 01:00:00+00,NYISO,21271,20323,114.95866666666666,1.7,57,10.1,0
2025-01-31 02:00:00+00,NYISO,20585,19786,107.81733333333334,1.5,63,9.9,0
2025-01-31 03:00:00+00,NYISO,19753,19007,91.27533333333334,1.5,69,9.8,0
2025-01-31 04:00:00+00,NYISO,18598,18006,84.786,1.6,72,9.7,0
2025-01-31 05:00:00+00,NYISO,17554,17010,76.184,2.2,74,9.6,0
2025-01-31 06:00:00+00,NYISO,16903,16323,76.40333333333334,3.1,75,11.7,0
2025-01-31 07:00:00+00,NYISO,16392,15871,75.86933333333333,3.8,77,14.7,0.2
2025-01-31 08:00:00+00,NYISO,16063,15563,75.04266666666666,3.9,81,14.1,0.2
2025-01-31 09:00:00+00,NYISO,15895,15424,74.38000000000001,3.6,88,12.4,0.4
2025-01-31 10:00:00+00,NYISO,16045,15584,79.87733333333334,3.1,92,8.1,0.3
2025-01-31 11:00:00+00,NYISO,16775,16258,91.83200000000001,3,94,8.1,0
2025-01-31 12:00:00+00,NYISO,18004,17525,109.1,3.1,93,6.3,0
2025-01-31 13:00:00+00,NYISO,19041,18533,118.86466666666666,3,97,5.4,0.1
2025-01-31 14:00:00+00,NYISO,19418,19002,132.31733333333332,3.7,98,7.7,0.2
2025-01-31 15:00:00+00,NYISO,19598,19193,123.94466666666668,4.6,98,10.3,0.2
2025-01-31 16:00:00+00,NYISO,19659,19157,118.084,5.9,97,12.3,0.1
2025-01-31 17:00:00+00,NYISO,19589,19146,104.91666666666667,6.9,92,13.7,0.1
2025-01-31 18:00:00+00,NYISO,19598,19070,90.12133333333333,7.9,90,13.8,0.1
2025-01-31 19:00:00+00,NYISO,19610,18941,91.77600000000001,8.4,91,11.8,0.1
2025-01-31 20:00:00+00,NYISO,19642,18843,92.95866666666667,8.5,92,10.4,0.3
2025-01-31 21:00:00+00,NYISO,19841,18906,91.00466666666667,7.8,97,11.2,1
2025-01-31 22:00:00+00,NYISO,20154,19223,95.77733333333335,7.5,97,8.7,1.6
2025-01-31 23:00:00+00,NYISO,20493,19512,88.43533333333333,7.4,97,11.4,2
2025-02-01 00:00:00+00,NYISO,20295,19401,81.75399999999999,7.6,97,14.6,2.1
2025-02-01 01:00:00+00,NYISO,19792,19008,83.22933333333334,9.3,96,20.4,2.1
2025-02-01 02:00:00+00,NYISO,19213,18534,74.92333333333333,9.3,96,16,0.9
2025-02-01 03:00:00+00,NYISO,18497,17959,72.42800000000001,9.7,95,18.5,1.3
2025-02-01 04:00:00+00,NYISO,17602,17228,71.988,9.9,95,17.9,1.8
2025-02-01 05:00:00+00,NYISO,16693,16470,63.402,9.5,95,14.3,1.1
2025-02-01 06:00:00+00,NYISO,16016,15630,53.647333333333336,9.1,96,15.3,0.9
2025-02-01 07:00:00+00,NYISO,15612,15243,49.82066666666667,8.6,96,12.8,0.8
2025-02-01 08:00:00+00,NYISO,15363,14995,48.276666666666664,8.3,95,15.9,0.1
2025-02-01 09:00:00+00,NYISO,15285,14898,49.25333333333333,7,95,20.5,0
2025-02-01 10:00:00+00,NYISO,15492,14996,51.414,4.7,88,20.6,0
2025-02-01 11:00:00+00,NYISO,15921,15341,57.166000000000004,3.1,80,21.7,0
2025-02-01 12:00:00+00,NYISO,16610,16036,61.00933333333333,2.1,69,22.4,0
2025-02-01 13:00:00+00,NYISO,17366,16759,62.634,2.6,69,22.9,0
2025-02-01 14:00:00+00,NYISO,17919,17304,68.78133333333334,1.5,58,23.8,0
2025-02-01 15:00:00+00,NYISO,18060,17300,71.7,1.2,54,21.3,0
2025-02-01 16:00:00+00,NYISO,17832,17087,64.502,1.3,52,20.8,0
2025-02-01 17:00:00+00,NYISO,17512,16866,59.64533333333334,1.5,44,20.5,0
2025-02-01 18:00:00+00,NYISO,17240,16605,62.550666666666665,1.1,42,20.7,0
2025-02-01 19:00:00+00,NYISO,17045,16500,59.164,0.7,41,20,0
2025-02-01 20:00:00+00,NYISO,17161,16703,70.09133333333334,0.2,39,18.8,0
2025-02-01 21:00:00+00,NYISO,17826,17242,76.53533333333333,-0.7,39,18.5,0
2025-02-01 22:00:00+00,NYISO,19055,18117,98.71000000000001,-2.1,42,16.7,0
2025-02-01 23:00:00+00,NYISO,20298,19356,100.38133333333333,-3.4,45,15.9,0
2025-02-02 00:00:00+00,NYISO,20659,19769,94.666,-4.4,46,15.8,0
2025-02-02 01:00:00+00,NYISO,20574,19555,90.00066666666666,-2.8,43,14.9,0
2025-02-02 02:00:00+00,NYISO,20320,19283,81.29733333333334,-3.9,44,13.9,0
2025-02-02 03:00:00+00,NYISO,19944,18832,74.55266666666667,-4.6,46,13.3,0
2025-02-02 04:00:00+00,NYISO,19405,18212,81.33999999999999,-5.1,46,12,0
2025-02-02 05:00:00+00,NYISO,18803,17592,97.066,-5.8,45,13.5,0
2025-02-02 06:00:00+00,NYISO,18296,17270,88.90533333333333,-6.3,45,11.1,0
2025-02-02 07:00:00+00,NYISO,17936,16881,78.05466666666666,-6.6,43,8.7,0
2025-02-02 08:00:00+00,NYISO,17670,16586,73.18933333333334,-6.7,39,9,0
2025-02-02 09:00:00+00,NYISO,17532,16427,69.91799999999999,-6.8,39,8.6,0
2025-02-02 10:00:00+00,NYISO,17540,16437,72.40733333333333,-6.8,39,8.3,0
2025-02-02 11:00:00+00,NYISO,17765,16633,80.482,-6.8,40,8.5,0
2025-02-02 12:00:00+00,NYISO,18248,17121,84.97599999999998,-6.8,41,7.1,0
2025-02-02 13:00:00+00,NYISO,18776,17648,86.29333333333334,-6.5,51,7.2,0
2025-02-02 14:00:00+00,NYISO,19101,18080,83.214,-5.2,50,7.9,0
2025-02-02 15:00:00+00,NYISO,19124,18200,73.11200000000001,-3.3,50,8.5,0
2025-02-02 16:00:00+00,NYISO,19230,18197,73.83533333333334,-1.5,50,9.8,0
2025-02-02 17:00:00+00,NYISO,19253,18191,69.47666666666667,1.4,49,9.9,0
2025-02-02 18:00:00+00,NYISO,19122,18182,69.27466666666668,3.9,40,15.6,0
2025-02-02 19:00:00+00,NYISO,19360,18194,69.47466666666666,3.2,50,13.4,0
2025-02-02 20:00:00+00,NYISO,19679,18321,75.68599999999999,3.5,51,11.6,0
2025-02-02 21:00:00+00,NYISO,20144,18571,87.424,3,57,8.6,0
2025-02-02 22:00:00+00,NYISO,20658,18957,105.57533333333335,2.5,61,9.7,0
2025-02-02 23:00:00+00,NYISO,21267,19668,104.91799999999999,2.3,65,10.2,0
2025-02-03 00:00:00+00,NYISO,21229,19813,91.40133333333333,2,73,10.2,0
2025-02-03 01:00:00+00,NYISO,20904,19404,82.61,0.3,80,7.9,0
2025-02-03 02:00:00+00,NYISO,20315,18916,71.83733333333333,0.5,85,7.6,0.2
2025-02-03 03:00:00+00,NYISO,19494,18226,63.147333333333336,0.6,89,5.4,0.1
2025-02-03 04:00:00+00,NYISO,18525,17353,59.461999999999996,0.4,92,7.5,0
2025-02-03 05:00:00+00,NYISO,17601,16522,72.586,0.6,93,7,0
2025-02-03 06:00:00+00,NYISO,16956,16396,68.68666666666667,0.7,90,8.4,0
2025-02-03 07:00:00+00,NYISO,16508,15988,67.88733333333333,0,88,6.7,0
2025-02-03 08:00:00+00,NYISO,16240,15729,69.62866666666667,-0.5,89,4.8,0
2025-02-03 09:00:00+00,NYISO,16117,15640,70.53,-0.7,89,5.1,0
2025-02-03 10:00:00+00,NYISO,16333,15869,73.80199999999999,-0.9,90,4.6,0
2025-02-03 11:00:00+00,NYISO,17087,16653,77.48066666666666,-1.5,91,4.2,0
2025-02-03 12:00:00+00,NYISO,18496,17941,85.58666666666666,-1.8,91,4,0
2025-02-03 13:00:00+00,NYISO,19495,18919,81.98266666666667,-1.8,93,4.6,0
2025-02-03 14:00:00+00,NYISO,19728,19293,78.69133333333333,0.7,83,3,0
2025-02-03 15:00:00+00,NYISO,19772,19214,75.464,2.9,73,4.3,0
2025-02-03 16:00:00+00,NYISO,19612,18942,72.744,5,66,4.7,0
2025-02-03 17:00:00+00,NYISO,19209,18745,71.86666666666666,6.5,65,5.2,0
2025-02-03 18:00:00+00,NYISO,18947,18545,72.096,7.7,64,5.8,0
2025-02-03 19:00:00+00,NYISO,18653,18370,69.23333333333333,8.9,61,7.8,0
2025-02-03 20:00:00+00,NYISO,18437,18302,72.87266666666666,9.5,59,10,0
2025-02-03 21:00:00+00,NYISO,18842,18507,74.15866666666668,9,63,10.2,0
2025-02-03 22:00:00+00,NYISO,19502,18908,78.81866666666666,7.3,71,11.1,0
2025-02-03 23:00:00+00,NYISO,20467,19772,78.81533333333333,5.7,82,10.8,0
2025-02-04 00:00:00+00,NYISO,20606,19938,75.91133333333333,4.9,88,11.6,0
2025-02-04 01:00:00+00,NYISO,20216,19533,74.59666666666666,5.1,87,13,0
2025-02-04 02:00:00+00,NYISO,19593,18922,71.96000000000001,5.2,87,12.8,0
2025-02-04 03:00:00+00,NYISO,18677,18147,60.11466666666667,5.7,87,14.6,0
2025-02-04 04:00:00+00,NYISO,17641,17140,56.60133333333333,5.6,89,16.5,0
2025-02-04 05:00:00+00,NYISO,16661,16213,63.93533333333333,6.2,88,17.7,0
2025-02-04 06:00:00+00,NYISO,15964,15638,61.79,6.5,87,17.7,0
2025-02-04 07:00:00+00,NYISO,15516,15215,61.29,6.3,87,16.2,0
2025-02-04 08:00:00+00,NYISO,15264,14964,58.306000000000004,5.8,87,12.5,0
2025-02-04 09:00:00+00,NYISO,15173,14908,60.906666666666666,5.8,85,11.7,0
2025-02-04 10:00:00+00,NYISO,15367,15143,64.41,5.9,81,13.5,0
2025-02-04 11:00:00+00,NYISO,16164,15931,73.72533333333334,5.8,80,14.4,0
2025-02-04 12:00:00+00,NYISO,17644,17278,79.02199999999999,5.1,83,13,0
2025-02-04 13:00:00+00,NYISO,18664,18267,76.798,6.6,78,13.8,0
2025-02-04 14:00:00+00,NYISO,18801,18490,72.394,6.8,73,13.4,0
2025-02-04 15:00:00+00,NYISO,18508,18031,70.25066666666666,7.1,65,17.8,0
2025-02-04 16:00:00+00,NYISO,17955,17602,63.022,7.2,61,20.1,0
2025-02-04 17:00:00+00,NYISO,17618,17430,60.34866666666667,7.9,55,19.5,0
2025-02-04 18:00:00+00,NYISO,17571,17332,62.663333333333334,8.3,49,21.3,0
2025-02-04 19:00:00+00,NYISO,17725,17346,67.40333333333334,7.3,46,20.8,0
2025-02-04 20:00:00+00,NYISO,17987,17535,71.91133333333333,6.5,44,19.2,0
2025-02-04 21:00:00+00,NYISO,18665,18152,78.934,5.7,38,18.1,0
2025-02-04 22:00:00+00,NYISO,19677,18996,101.86,4.2,40,15.7,0
2025-02-04 23:00:00+00,NYISO,20827,20201,105.64866666666667,2.4,48,13,0
2025-02-05 00:00:00+00,NYISO,21108,20560,98.66066666666667,1.1,54,11.4,0
2025-02-05 01:00:00+00,NYISO,20863,20294,91.32866666666668,1.7,52,8.6,0
2025-02-05 02:00:00+00,NYISO,20417,19796,77.46933333333332,1,58,6.3,0
2025-02-05 03:00:00+00,NYISO,19697,19109,75.38266666666667,0.3,59,9.2,0
2025-02-05 04:00:00+00,NYISO,18696,18192,74.16066666666667,-0.5,62,8,0
2025-02-05 05:00:00+00,NYISO,17791,17341,94.57666666666667,-1,65,8.3,0
2025-02-05 06:00:00+00,NYISO,17070,16648,95.52266666666667,-1.2,66,10.3,0
2025-02-05 07:00:00+00,NYISO,16714,16271,91.87333333333332,-1.3,66,13,0
2025-02-05 08:00:00+00,NYISO,16510,16051,92.49466666666667,-2.1,60,14.2,0
2025-02-05 09:00:00+00,NYISO,16455,16014,103.56266666666667,-2.5,57,13,0
2025-02-05 10:00:00+00,NYISO,16693,16268,117.18933333333332,-2.6,57,9.9,0
2025-02-05 11:00:00+00,NYISO,17541,17036,138.51266666666666,-2.6,58,7.2,0
2025-02-05 12:00:00+00,NYISO,19093,18372,163.57466666666667,-2.7,58,7.2,0
2025-02-05 13:00:00+00,NYISO,20183,19310,151.05133333333333,-1.1,58,6.5,0
2025-02-05 14:00:00+00,NYISO,20165,19490,134.47466666666665,-0.9,54,7.8,0
2025-02-05 15:00:00+00,NYISO,19588,19102,126.684,-0.8,50,7.7,0
2025-02-05 16:00:00+00,NYISO,18765,18713,114.03666666666666,-0.4,47,6.7,0
2025-02-05 17:00:00+00,NYISO,18138,18411,107.20333333333333,0.5,45,5.5,0
2025-02-05 18:00:00+00,NYISO,17795,18172,108.89466666666667,1,45,4.3,0
2025-02-05 19:00:00+00,NYISO,17699,18064,114.534,1.9,44,3.2,0
2025-02-05 20:00:00+00,NYISO,17906,18139,125.00333333333333,2,44,2.3,0
2025-02-05 21:00:00+00,NYISO,18745,18700,139.62,1.9,45,1.6,0
2025-02-05 22:00:00+00,NYISO,19996,19497,171.922,1.5,60,0.6,0
2025-02-05 23:00:00+00,NYISO,21197,20566,178.278,0.7,61,3.1,0
2025-02-06 00:00:00+00,NYISO,21460,20878,158.63466666666667,0.4,65,3,0
2025-02-06 01:00:00+00,NYISO,21216,20605,141.77733333333333,0.2,58,5.4,0
2025-02-06 02:00:00+00,NYISO,20742,20111,126.38733333333333,-0.2,59,5.7,0
2025-02-06 03:00:00+00,NYISO,20021,19363,117.50266666666667,-0.2,58,6.8,0
2025-02-06 04:00:00+00,NYISO,18997,18396,113.19,-0.3,60,8.8,0
2025-02-06 05:00:00+00,NYISO,17998,17485,88.594,-0.3,63,9.4,0
2025-02-06 06:00:00+00,NYISO,17470,16757,84.21333333333334,-0.2,65,8.6,0
2025-02-06 07:00:00+00,NYISO,17092,16319,83.542,-0.4,68,9.9,0.2
2025-02-06 08:00:00+00,NYISO,16808,16044,82.99333333333334,-0.4,72,11.2,0.5
2025-02-06 09:00:00+00,NYISO,16692,15945,86.23933333333333,-0.4,85,10.9,2
2025-02-06 10:00:00+00,NYISO,16889,16125,85.92133333333332,-0.3,93,9.9,1.6
2025-02-06 11:00:00+00,NYISO,17623,16835,101.27266666666667,0,96,12.1,0.8
2025-02-06 12:00:00+00,NYISO,18892,18033,146.69799999999998,0.5,97,8.8,0.8
2025-02-06 13:00:00+00,NYISO,19897,18943,143.23666666666668,0,98,11,1.4
2025-02-06 14:00:00+00,NYISO,20499,19406,121.674,0.7,97,8.5,0.6
2025-02-06 15:00:00+00,NYISO,20876,19578,120.74533333333333,1.9,93,8.8,0.1
2025-02-06 16:00:00+00,NYISO,21050,19598,117.36266666666667,3.9,87,8.2,0.1
2025-02-06 17:00:00+00,NYISO,21032,19554,107.94466666666668,3.8,91,6,0.2
2025-02-06 18:00:00+00,NYISO,20941,19405,102.51733333333333,3.8,93,6.6,0.2
2025-02-06 19:00:00+00,NYISO,20722,19224,97.97333333333333,4.9,90,14.7,0
2025-02-06 20:00:00+00,NYISO,20510,19015,96.63666666666667,5.1,89,14.1,0
2025-02-06 21:00:00+00,NYISO,20501,19043,98.03066666666668,5.8,85,10.4,0
2025-02-06 22:00:00+00,NYISO,20724,19267,107.334,5.8,86,10.2,0
2025-02-06 23:00:00+00,NYISO,21223,19857,105.01266666666668,5,89,11.5,0
2025-02-07 00:00:00+00,NYISO,21233,19929,98.624,4.8,91,11.1,0
2025-02-07 01:00:00+00,NYISO,20872,19554,88.17333333333333,2.3,100,8.4,0
2025-02-07 02:00:00+00,NYISO,20182,18981,80.54066666666667,2.8,100,9.3,0
2025-02-07 03:00:00+00,NYISO,19263,18201,71.99533333333333,2.7,100,9.1,0
2025-02-07 04:00:00+00,NYISO,18200,17215,67.93599999999999,2.9,100,9.7,0
2025-02-07 05:00:00+00,NYISO,17207,16300,61.55866666666667,3.3,100,9.8,0
2025-02-07 06:00:00+00,NYISO,16547,15805,57.376,3.6,99,11.3,0
2025-02-07 07:00:00+00,NYISO,16097,15370,56.39533333333334,4.1,97,10.8,0
2025-02-07 08:00:00+00,NYISO,15829,15122,56.318,4.5,93,14.5,0.1
2025-02-07 09:00:00+00,NYISO,15739,15058,56.269999999999996,4.3,86,16.3,0
2025-02-07 10:00:00+00,NYISO,15945,15304,59.25933333333333,3.9,75,19.6,0
2025-02-07 11:00:00+00,NYISO,16727,16106,78.03466666666667,3.7,59,23.5,0
2025-02-07 12:00:00+00,NYISO,18150,17464,83.762,2.9,55,18,0
2025-02-07 13:00:00+00,NYISO,19086,18413,82.76866666666666,4.8,53,16.8,0
2025-02-07 14:00:00+00,NYISO,19170,18565,69.36333333333333,5.4,49,18.9,0
2025-02-07 15:00:00+00,NYISO,18666,18225,66.96666666666667,5.7,46,23.7,0
2025-02-07 16:00:00+00,NYISO,18215,17907,63.67933333333334,5.8,47,21,0
2025-02-07 17:00:00+00,NYISO,17806,17653,63.04266666666667,5.6,43,22,0
2025-02-07 18:00:00+00,NYISO,17494,17452,62.349333333333334,4.8,41,23.3,0
2025-02-07 19:00:00+00,NYISO,17466,17419,60.580000000000005,4.5,41,21.6,0
2025-02-07 20:00:00+00,NYISO,17655,17521,66.81066666666666,2.9,38,21.3,0
2025-02-07 21:00:00+00,NYISO,18413,18097,77.21000000000001,2,38,18.2,0
2025-02-07 22:00:00+00,NYISO,19624,18982,86.134,1.1,42,13.7,0
2025-02-07 23:00:00+00,NYISO,20731,19901,89.13266666666667,-0.1,45,12.5,0
2025-02-08 00:00:00+00,NYISO,20980,20103,83.304,-0.9,47,10.2,0
2025-02-08 01:00:00+00,NYISO,20713,19783,79.64,0.5,48,10.6,0
2025-02-08 02:00:00+00,NYISO,20285,19330,75.31066666666668,-0.3,50,8.9,0
2025-02-08 03:00:00+00,NYISO,19676,18766,74.50666666666666,-0.9,54,6.4,0
2025-02-08 04:00:00+00,NYISO,18820,18030,76.71133333333334,-1.6,58,5.7,0
2025-02-08 05:00:00+00,NYISO,18087,17235,69.64533333333334,-2.2,63,5.2,0
2025-02-08 06:00:00+00,NYISO,17528,16709,66.20066666666666,-2.5,64,5.6,0
2025-02-08 07:00:00+00,NYISO,17128,16295,64.90533333333333,-2.6,64,5.4,0
2025-02-08 08:00:00+00,NYISO,16868,16021,69.152,-2.7,63,6.3,0
2025-02-08 09:00:00+00,NYISO,16717,15889,71.684,-2.7,62,5.5,0
2025-02-08 10:00:00+00,NYISO,16759,15947,73.75933333333334,-2.9,62,5.4,0
2025-02-08 11:00:00+00,NYISO,17059,16251,74.55933333333333,-3,63,5,0
2025-02-08 12:00:00+00,NYISO,17618,16868,79.22666666666667,-3.1,64,4.6,0
2025-02-08 13:00:00+00,NYISO,18150,17513,81.89733333333334,-2.2,61,3.1,0
2025-02-08 14:00:00+00,NYISO,18370,17969,80.77199999999999,-1.4,53,1.7,0
2025-02-08 15:00:00+00,NYISO,17922,17965,83.44266666666665,-0.6,51,2.4,0
2025-02-08 16:00:00+00,NYISO,17532,17854,80.62599999999999,0.3,50,1.7,0
2025-02-08 17:00:00+00,NYISO,17418,17768,74.57866666666668,0.3,50,3,0
2025-02-08 18:00:00+00,NYISO,17215,17625,66.56133333333334,0.4,49,3.6,0
2025-02-08 19:00:00+00,NYISO,17415,17575,75.306,0.6,48,4.8,0
2025-02-08 20:00:00+00,NYISO,18020,17717,83.28266666666667,0.9,47,5.9,0
2025-02-08 21:00:00+00,NYISO,18586,18042,93.09133333333332,0.7,50,6.8,0
2025-02-08 22:00:00+00,NYISO,19331,18539,103.96733333333333,0.5,54,8.4,0
2025-02-08 23:00:00+00,NYISO,20083,19148,104.38266666666667,-0.2,61,11.3,0.1
2025-02-09 00:00:00+00,NYISO,20264,19387,92.59133333333334,-1.1,73,10,0.3
2025-02-09 01:00:00+00,NYISO,20014,19153,93.27733333333335,-1.4,83,8.3,1.9
2025-02-09 02:00:00+00,NYISO,19679,18813,83.626,-1.1,83,7.8,0.7
2025-02-09 03:00:00+00,NYISO,19215,18273,78.66666666666667,-1.2,87,9.7,0.2
2025-02-09 04:00:00+00,NYISO,18457,17593,76.334,-0.8,94,6,0.5
2025-02-09 05:00:00+00,NYISO,17753,16871,72.21733333333333,-0.7,97,9.4,0.5
2025-02-09 06:00:00+00,NYISO,17112,16280,70.56533333333333,-0.4,97,6.3,0.7
2025-02-09 07:00:00+00,NYISO,16611,15844,69.99333333333334,-0.2,96,5.6,0.1
2025-02-09 08:00:00+00,NYISO,16241,15529,69.73066666666666,0.1,97,4,0
2025-02-09 09:00:00+00,NYISO,16062,15365,69.704,0.9,96,10.2,0
2025-02-09 10:00:00+00,NYISO,16044,15373,69.68133333333334,1.9,95,14.5,0
2025-02-09 11:00:00+00,NYISO,16234,15585,71.386,3.1,92,17.6,0
2025-02-09 12:00:00+00,NYISO,16647,16061,72.57533333333335,3,87,18.1,0
2025-02-09 13:00:00+00,NYISO,17144,16552,73.83933333333333,2.2,87,12.5,0
2025-02-09 14:00:00+00,NYISO,17847,17145,82.13333333333334,3.3,80,13.5,0
2025-02-09 15:00:00+00,NYISO,18439,17463,82.05,3.7,71,17.3,0
2025-02-09 16:00:00+00,NYISO,18819,17569,77.464,4,59,19.1,0
2025-02-09 17:00:00+00,NYISO,19053,17580,75.15933333333334,4.2,55,18.7,0
2025-02-09 18:00:00+00,NYISO,19182,17404,74.17,4.6,53,18.4,0
2025-02-09 19:00:00+00,NYISO,19247,17240,73.89266666666666,4.6,51,16.1,0
2025-02-09 20:00:00+00,NYISO,19291,17271,80.98333333333333,4.6,51,14.8,0
2025-02-09 21:00:00+00,NYISO,19422,17571,93.46533333333333,4.2,53,13.5,0
2025-02-09 22:00:00+00,NYISO,19764,18197,111.13000000000001,3,60,9.9,0
2025-02-09 23:00:00+00,NYISO,20468,19087,113.454,1.2,68,7.3,0
2025-02-10 00:00:00+00,NYISO,20488,19490,104.40666666666667,0.5,70,8.6,0
2025-02-10 01:00:00+00,NYISO,19871,19273,98.236,0.9,76,7.5,0
2025-02-10 02:00:00+00,NYISO,19333,18918,89.36999999999999,0.7,76,6.8,0
2025-02-10 03:00:00+00,NYISO,18756,18331,78.17800000000001,0.4,77,5.5,0
2025-02-10 04:00:00+00,NYISO,18016,17602,76.22666666666666,0.2,78,4.9,0
2025-02-10 05:00:00+00,NYISO,17230,16866,78.348,0.1,77,5.9,0
2025-02-10 06:00:00+00,NYISO,16583,16372,76.94133333333333,0,76,8.2,0
2025-02-10 07:00:00+00,NYISO,16155,16036,75.82666666666667,-0.2,69,11.8,0
2025-02-10 08:00:00+00,NYISO,15948,15863,76.03999999999999,-0.4,66,12.3,0
2025-02-10 09:00:00+00,NYISO,15944,15841,78.152,-0.6,64,11.9,0
2025-02-10 10:00:00+00,NYISO,16252,16143,87.50533333333333,-0.9,64,9.4,0
2025-02-10 11:00:00+00,NYISO,17122,17015,113.702,-1.1,64,8.5,0
2025-02-10 12:00:00+00,NYISO,18452,18466,150.696,-1.5,66,7.8,0
2025-02-10 13:00:00+00,NYISO,19472,19459,149.15933333333334,-0.6,67,8.4,0
2025-02-10 14:00:00+00,NYISO,19843,19605,116.27466666666668,1,55,8.5,0
2025-02-10 15:00:00+00,NYISO,19787,19277,107.75133333333333,1.9,50,10.8,0
2025-02-10 16:00:00+00,NYISO,19625,18968,96.954,2.9,45,11.6,0
2025-02-10 17:00:00+00,NYISO,19445,18785,94.51733333333333,3.8,43,13.4,0
2025-02-10 18:00:00+00,NYISO,19145,18630,91.30266666666667,4.3,42,14.5,0
2025-02-10 19:00:00+00,NYISO,18832,18639,91.92133333333332,4.6,41,14.3,0
2025-02-10 20:00:00+00,NYISO,18723,18680,100.92066666666666,4.6,40,13.2,0
2025-02-10 21:00:00+00,NYISO,19114,19022,126.18866666666666,4.4,39,12.6,0
2025-02-10 22:00:00+00,NYISO,19987,19778,138.68066666666667,2.9,48,9.9,0
2025-02-10 23:00:00+00,NYISO,20956,20738,145.36133333333333,0.9,59,8.8,0
2025-02-11 00:00:00+00,NYISO,21288,21196,135.87,-0.2,62,8.8,0
2025-02-11 01:00:00+00,NYISO,21050,20979,130.98266666666666,-0.6,65,6.5,0
2025-02-11 02:00:00+00,NYISO,20568,20461,115.30133333333333,-1.1,65,7.8,0
2025-02-11 03:00:00+00,NYISO,19842,19670,109.57533333333335,-1.7,65,6.9,0
2025-02-11 04:00:00+00,NYISO,18779,18668,101.90866666666668,-2.2,66,5.9,0
2025-02-11 05:00:00+00,NYISO,17867,17720,101.97266666666665,-2.7,69,4.3,0
2025-02-11 06:00:00+00,NYISO,17329,16868,95.08999999999999,-3.3,72,3.5,0
2025-02-11 07:00:00+00,NYISO,16969,16482,92.10733333333333,-3.5,74,2.9,0
2025-02-11 08:00:00+00,NYISO,16784,16268,91.90933333333332,-3.3,72,3.2,0
2025-02-11 09:00:00+00,NYISO,16775,16214,96.33266666666667,-3,71,4.5,0
2025-02-11 10:00:00+00,NYISO,17038,16459,109.63000000000001,-3.3,71,4,0
2025-02-11 11:00:00+00,NYISO,17840,17258,139.35266666666666,-3.3,68,3.8,0
2025-02-11 12:00:00+00,NYISO,19282,18611,155.45933333333332,-3.3,68,2.2,0
2025-02-11 13:00:00+00,NYISO,20286,19594,141.67333333333332,-2.4,77,1.7,0
2025-02-11 14:00:00+00,NYISO,20492,19880,124.60533333333333,-1.6,71,1.8,0
2025-02-11 15:00:00+00,NYISO,20390,19690,116.07466666666666,-0.2,63,2.2,0
2025-02-11 16:00:00+00,NYISO,20018,19446,107.55666666666667,0.8,56,3.7,0
2025-02-11 17:00:00+00,NYISO,19635,19190,102.26866666666668,1.9,51,5.2,0
2025-02-11 18:00:00+00,NYISO,19315,18973,100.80333333333333,2.4,48,5.4,0
2025-02-11 19:00:00+00,NYISO,19293,18880,103.94666666666667,3.2,45,6.3,0
2025-02-11 20:00:00+00,NYISO,19530,18872,113.4,3,45,6.3,0
2025-02-11 21:00:00+00,NYISO,19938,19190,129.42666666666668,2.5,48,6.4,0
2025-02-11 22:00:00+00,NYISO,20519,19821,147.68266666666665,1.8,55,6,0.1
2025-02-11 23:00:00+00,NYISO,21250,20543,147.93133333333336,1.1,65,3.6,0.2
2025-02-12 00:00:00+00,NYISO,21407,20837,137.94333333333333,0.6,73,1.8,0.2
2025-02-12 01:00:00+00,NYISO,21127,20574,129.97400000000002,-0.8,83,3.2,0.7
2025-02-12 02:00:00+00,NYISO,20574,20043,117.68133333333334,-1.2,90,3.1,1
2025-02-12 03:00:00+00,NYISO,19812,19256,110.502,-1.3,93,5,0.9
2025-02-12 04:00:00+00,NYISO,18765,18273,111.07600000000001,-1.4,95,7.3,0.7
2025-02-12 05:00:00+00,NYISO,17773,17329,108.42666666666668,-1.4,95,6.7,0.6
2025-02-12 06:00:00+00,NYISO,17115,16540,106.89466666666667,-1.5,96,7.2,0.6
2025-02-12 07:00:00+00,NYISO,16720,16134,107.64,-1.6,96,8.5,0.5
